id,category,neighborhood,latitude,longitude,date
2025-00743,Noise,Green Meadows,33.951036,-118.254112,2024-09-11
2025-00738,Water Waste,Green Meadows,33.951036,-118.254112,2024-09-18
2025-00734,Air Pollution,Green Meadows,33.951036,-118.254112,2024-09-19
2025-00742,Illegal Dumping,Green Meadows,33.951036,-118.254112,2024-09-22
2025-00744,Air Pollution,Green Meadows,33.951036,-118.254112,2024-10-05
2025-00739,Water Waste,Green Meadows,33.951036,-118.254112,2024-11-01
2025-00729,Noise,Green Meadows,33.951036,-118.254112,2024-11-05
2025-00732,Noise,Green Meadows,33.951036,-118.254112,2024-11-24
2025-00736,Water Waste,Green Meadows,33.951036,-118.254112,2024-12-14
2025-00751,Water Waste,Griffith Park,34.157911,-118.300186,2024-01-26
2025-00746,Illegal Dumping,Griffith Park,34.157911,-118.300186,2024-03-08
2025-00753,Air Pollution,Griffith Park,34.157911,-118.300186,2024-03-16
2025-00748,Air Pollution,Griffith Park,34.157911,-118.300186,2024-03-21
2025-00754,Water Waste,Griffith Park,34.157911,-118.300186,2024-05-07
2025-00749,Illegal Dumping,Griffith Park,34.157911,-118.300186,2024-05-24
2025-00752,Air Pollution,Griffith Park,34.157911,-118.300186,2024-06-07
2025-00755,Noise,Griffith Park,34.157911,-118.300186,2024-06-17
2025-00756,Illegal Dumping,Griffith Park,34.157911,-118.300186,2024-10-01
2025-00750,Air Pollution,Griffith Park,34.157911,-118.300186,2024-12-25
2025-00747,Air Pollution,Griffith Park,34.157911,-118.300186,2024-12-30
2025-00757,Illegal Dumping,Hancock Park,34.076227,-118.325956,2024-01-23
2025-00763,Air Pollution,Hancock Park,34.076227,-118.325956,2024-01-28
2025-00761,Illegal Dumping,Hancock Park,34.076227,-118.325956,2024-02-26
2025-00764,Air Pollution,Hancock Park,34.076227,-118.325956,2024-03-06
2025-00765,Noise,Hancock Park,34.076227,-118.325956,2024-03-15
2025-00782,Noise,Hancock Park,34.076227,-118.325956,2024-03-22
2025-00768,Illegal Dumping,Hancock Park,34.076227,-118.325956,2024-03-26
2025-00780,Water Waste,Hancock Park,34.076227,-118.325956,2024-03-28
2025-00775,Noise,Hancock Park,34.076227,-118.325956,2024-03-30
2025-00772,Illegal Dumping,Hancock Park,34.076227,-118.325956,2024-03-31
2025-00767,Water Waste,Hancock Park,34.076227,-118.325956,2024-04-10
2025-00777,Illegal Dumping,Hancock Park,34.076227,-118.325956,2024-04-11
2025-00760,Noise,Hancock Park,34.076227,-118.325956,2024-06-07
2025-00758,Noise,Hancock Park,34.076227,-118.325956,2024-06-30
2025-00773,Illegal Dumping,Hancock Park,34.076227,-118.325956,2024-07-02
2025-00766,Noise,Hancock Park,34.076227,-118.325956,2024-07-28
2025-00769,Air Pollution,Hancock Park,34.076227,-118.325956,2024-07-31
2025-00770,Water Waste,Hancock Park,34.076227,-118.325956,2024-08-09
2025-00781,Noise,Hancock Park,34.076227,-118.325956,2024-08-15
2025-00779,Air Pollution,Hancock Park,34.076227,-118.325956,2024-08-19
2025-00774,Illegal Dumping,Hancock Park,34.076227,-118.325956,2024-08-22
2025-00762,Air Pollution,Hancock Park,34.076227,-118.325956,2024-09-10
2025-00783,Water Waste,Hancock Park,34.076227,-118.325956,2024-09-13
2025-00778,Air Pollution,Hancock Park,34.076227,-118.325956,2024-10-28
2025-00759,Illegal Dumping,Hancock Park,34.076227,-118.325956,2024-12-05
2025-00776,Water Waste,Hancock Park,34.076227,-118.325956,2024-12-10
2025-00771,Illegal Dumping,Hancock Park,34.076227,-118.325956,2024-12-17
2025-00800,Noise,Hansen Dam,34.273229,-118.362032,2024-01-05
2025-00791,Air Pollution,Hansen Dam,34.273229,-118.362032,2024-01-12
2025-00798,Noise,Hansen Dam,34.273229,-118.362032,2024-01-26
2025-00802,Air Pollution,Hansen Dam,34.273229,-118.362032,2024-02-22
2025-00794,Illegal Dumping,Hansen Dam,34.273229,-118.362032,2024-03-01
2025-00793,Air Pollution,Hansen Dam,34.273229,-118.362032,2024-03-26
2025-00807,Air Pollution,Hansen Dam,34.273229,-118.362032,2024-04-04
2025-00804,Water Waste,Hansen Dam,34.273229,-118.362032,2024-04-24
2025-00808,Illegal Dumping,Hansen Dam,34.273229,-118.362032,2024-04-24
2025-00799,Air Pollution,Hansen Dam,34.273229,-118.362032,2024-05-05
2025-00803,Air Pollution,Hansen Dam,34.273229,-118.362032,2024-05-29
2025-00786,Water Waste,Hansen Dam,34.273229,-118.362032,2024-06-03
2025-00806,Noise,Hansen Dam,34.273229,-118.362032,2024-06-21
2025-00792,Air Pollution,Hansen Dam,34.273229,-118.362032,2024-06-26
2025-00796,Air Pollution,Hansen Dam,34.273229,-118.362032,2024-07-18
2025-00801,Water Waste,Hansen Dam,34.273229,-118.362032,2024-07-20
2025-00788,Illegal Dumping,Hansen Dam,34.273229,-118.362032,2024-08-09
2025-00809,Air Pollution,Hansen Dam,34.273229,-118.362032,2024-08-14
2025-00784,Illegal Dumping,Hansen Dam,34.273229,-118.362032,2024-08-29
2025-00789,Water Waste,Hansen Dam,34.273229,-118.362032,2024-09-22
2025-00797,Air Pollution,Hansen Dam,34.273229,-118.362032,2024-09-26
2025-00785,Air Pollution,Hansen Dam,34.273229,-118.362032,2024-10-07
2025-00790,Air Pollution,Hansen Dam,34.273229,-118.362032,2024-10-25
2025-00795,Noise,Hansen Dam,34.273229,-118.362032,2024-11-03
2025-00805,Illegal Dumping,Hansen Dam,34.273229,-118.362032,2024-12-04
2025-00787,Air Pollution,Hansen Dam,34.273229,-118.362032,2024-12-06
2025-00813,Illegal Dumping,Harbor City,33.803552,-118.299020,2024-01-07
2025-00814,Noise,Harbor City,33.803552,-118.299020,2024-02-14
2025-00811,Air Pollution,Harbor City,33.803552,-118.299020,2024-04-24
2025-00816,Illegal Dumping,Harbor City,33.803552,-118.299020,2024-05-23
2025-00815,Illegal Dumping,Harbor City,33.803552,-118.299020,2024-07-03
2025-00812,Air Pollution,Harbor City,33.803552,-118.299020,2024-10-20
2025-00810,Noise,Harbor City,33.803552,-118.299020,2024-10-30
2025-00818,Noise,Harbor Gateway,33.813144,-118.298506,2024-01-09
2025-00837,Water Waste,Harbor Gateway,33.813144,-118.298506,2024-01-20
2025-00823,Illegal Dumping,Harbor Gateway,33.813144,-118.298506,2024-02-06
2025-00834,Illegal Dumping,Harbor Gateway,33.813144,-118.298506,2024-02-12
2025-00824,Noise,Harbor Gateway,33.813144,-118.298506,2024-03-27
2025-00827,Noise,Harbor Gateway,33.813144,-118.298506,2024-04-01
2025-00838,Water Waste,Harbor Gateway,33.813144,-118.298506,2024-04-08
2025-00821,Noise,Harbor Gateway,33.813144,-118.298506,2024-04-09
2025-00819,Noise,Harbor Gateway,33.813144,-118.298506,2024-04-13
2025-00828,Water Waste,Harbor Gateway,33.813144,-118.298506,2024-05-02
2025-00839,Illegal Dumping,Harbor Gateway,33.813144,-118.298506,2024-05-14
2025-00836,Noise,Harbor Gateway,33.813144,-118.298506,2024-07-06
2025-00829,Noise,Harbor Gateway,33.813144,-118.298506,2024-07-09
2025-00826,Illegal Dumping,Harbor Gateway,33.813144,-118.298506,2024-07-12
2025-00830,Illegal Dumping,Harbor Gateway,33.813144,-118.298506,2024-07-21
2025-00833,Illegal Dumping,Harbor Gateway,33.813144,-118.298506,2024-08-15
2025-00832,Illegal Dumping,Harbor Gateway,33.813144,-118.298506,2024-09-02
2025-00843,Noise,Harbor Gateway,33.813144,-118.298506,2024-09-27
2025-00822,Illegal Dumping,Harbor Gateway,33.813144,-118.298506,2024-10-02
2025-00831,Water Waste,Harbor Gateway,33.813144,-118.298506,2024-10-22
2025-00825,Noise,Harbor Gateway,33.813144,-118.298506,2024-11-02
2025-00841,Noise,Harbor Gateway,33.813144,-118.298506,2024-11-29
2025-00820,Noise,Harbor Gateway,33.813144,-118.298506,2024-12-02
2025-00817,Water Waste,Harbor Gateway,33.813144,-118.298506,2024-12-05
2025-00840,Noise,Harbor Gateway,33.813144,-118.298506,2024-12-06
2025-00835,Illegal Dumping,Harbor Gateway,33.813144,-118.298506,2024-12-23
2025-00842,Water Waste,Harbor Gateway,33.813144,-118.298506,2024-12-23
2025-00857,Illegal Dumping,Harvard Heights,34.040819,-118.300621,2024-02-09
2025-00845,Illegal Dumping,Harvard Heights,34.040819,-118.300621,2024-02-29
2025-00852,Water Waste,Harvard Heights,34.040819,-118.300621,2024-03-01
2025-00876,Water Waste,Harvard Heights,34.040819,-118.300621,2024-03-13
2025-00862,Illegal Dumping,Harvard Heights,34.040819,-118.300621,2024-03-18
2025-00863,Air Pollution,Harvard Heights,34.040819,-118.300621,2024-03-24
2025-00847,Water Waste,Harvard Heights,34.040819,-118.300621,2024-03-31
2025-00860,Air Pollution,Harvard Heights,34.040819,-118.300621,2024-04-01
2025-00867,Air Pollution,Harvard Heights,34.040819,-118.300621,2024-04-09
2025-00869,Water Waste,Harvard Heights,34.040819,-118.300621,2024-04-16
2025-00848,Air Pollution,Harvard Heights,34.040819,-118.300621,2024-04-29
2025-00859,Air Pollution,Harvard Heights,34.040819,-118.300621,2024-05-08
2025-00850,Water Waste,Harvard Heights,34.040819,-118.300621,2024-05-31
2025-00865,Water Waste,Harvard Heights,34.040819,-118.300621,2024-06-03
2025-00846,Water Waste,Harvard Heights,34.040819,-118.300621,2024-06-10
2025-00858,Illegal Dumping,Harvard Heights,34.040819,-118.300621,2024-06-20
2025-00854,Air Pollution,Harvard Heights,34.040819,-118.300621,2024-06-21
2025-00866,Water Waste,Harvard Heights,34.040819,-118.300621,2024-06-23
2025-00856,Illegal Dumping,Harvard Heights,34.040819,-118.300621,2024-07-04
2025-00855,Noise,Harvard Heights,34.040819,-118.300621,2024-07-05
2025-00853,Noise,Harvard Heights,34.040819,-118.300621,2024-07-06
2025-00871,Water Waste,Harvard Heights,34.040819,-118.300621,2024-07-13
2025-00861,Water Waste,Harvard Heights,34.040819,-118.300621,2024-07-23
2025-00873,Noise,Harvard Heights,34.040819,-118.300621,2024-07-24
2025-00868,Air Pollution,Harvard Heights,34.040819,-118.300621,2024-07-28
2025-00851,Illegal Dumping,Harvard Heights,34.040819,-118.300621,2024-09-03
2025-00870,Water Waste,Harvard Heights,34.040819,-118.300621,2024-09-08
2025-00875,Air Pollution,Harvard Heights,34.040819,-118.300621,2024-09-15
2025-00874,Illegal Dumping,Harvard Heights,34.040819,-118.300621,2024-09-20
2025-00849,Noise,Harvard Heights,34.040819,-118.300621,2024-11-15
2025-00844,Air Pollution,Harvard Heights,34.040819,-118.300621,2024-11-20
2025-00872,Air Pollution,Harvard Heights,34.040819,-118.300621,2024-11-21
2025-00864,Noise,Harvard Heights,34.040819,-118.300621,2024-12-17
2025-00877,Noise,Harvard Park,33.974570,-118.307857,2024-05-02
2025-00878,Air Pollution,Harvard Park,33.974570,-118.307857,2024-05-17
2025-00881,Water Waste,Highland Park,34.131836,-118.189139,2024-11-15
2025-00880,Air Pollution,Highland Park,34.131836,-118.189139,2024-12-09
2025-00879,Water Waste,Highland Park,34.131836,-118.189139,2024-12-31
2025-00903,Noise,Historic South-Central,34.031474,-118.265753,2024-01-17
2025-00905,Air Pollution,Historic South-Central,34.031474,-118.265753,2024-01-27
2025-00885,Illegal Dumping,Historic South-Central,34.031474,-118.265753,2024-01-30
2025-00899,Illegal Dumping,Historic South-Central,34.031474,-118.265753,2024-02-03
2025-00884,Noise,Historic South-Central,34.031474,-118.265753,2024-02-11
2025-00889,Water Waste,Historic South-Central,34.031474,-118.265753,2024-02-24
2025-00907,Air Pollution,Historic South-Central,34.031474,-118.265753,2024-03-11
2025-00888,Noise,Historic South-Central,34.031474,-118.265753,2024-04-12
2025-00890,Air Pollution,Historic South-Central,34.031474,-118.265753,2024-04-24
2025-00908,Water Waste,Historic South-Central,34.031474,-118.265753,2024-05-31
2025-00913,Noise,Historic South-Central,34.031474,-118.265753,2024-05-31
2025-00906,Air Pollution,Historic South-Central,34.031474,-118.265753,2024-06-24
2025-00887,Air Pollution,Historic South-Central,34.031474,-118.265753,2024-07-01
2025-00914,Air Pollution,Historic South-Central,34.031474,-118.265753,2024-07-12
2025-00900,Water Waste,Historic South-Central,34.031474,-118.265753,2024-07-22
2025-00911,Illegal Dumping,Historic South-Central,34.031474,-118.265753,2024-08-03
2025-00892,Air Pollution,Historic South-Central,34.031474,-118.265753,2024-08-05
2025-00894,Illegal Dumping,Historic South-Central,34.031474,-118.265753,2024-08-15
2025-00909,Illegal Dumping,Historic South-Central,34.031474,-118.265753,2024-08-18
2025-00896,Water Waste,Historic South-Central,34.031474,-118.265753,2024-09-09
2025-00891,Illegal Dumping,Historic South-Central,34.031474,-118.265753,2024-09-15
2025-00912,Air Pollution,Historic South-Central,34.031474,-118.265753,2024-09-21
2025-00883,Air Pollution,Historic South-Central,34.031474,-118.265753,2024-09-29
2025-00904,Air Pollution,Historic South-Central,34.031474,-118.265753,2024-10-05
2025-00886,Illegal Dumping,Historic South-Central,34.031474,-118.265753,2024-10-16
2025-00893,Water Waste,Historic South-Central,34.031474,-118.265753,2024-10-22
2025-00882,Air Pollution,Historic South-Central,34.031474,-118.265753,2024-10-24
2025-00898,Water Waste,Historic South-Central,34.031474,-118.265753,2024-10-28
2025-00901,Air Pollution,Historic South-Central,34.031474,-118.265753,2024-11-02
2025-00895,Illegal Dumping,Historic South-Central,34.031474,-118.265753,2024-11-13
2025-00897,Noise,Historic South-Central,34.031474,-118.265753,2024-12-05
2025-00902,Illegal Dumping,Historic South-Central,34.031474,-118.265753,2024-12-05
2025-00910,Water Waste,Historic South-Central,34.031474,-118.265753,2024-12-23
2025-00973,Air Pollution,Hollywood,34.105453,-118.328018,2024-01-04
2025-00984,Illegal Dumping,Hollywood,34.105453,-118.328018,2024-01-29
2025-00983,Water Waste,Hollywood,34.105453,-118.328018,2024-02-24
2025-00970,Illegal Dumping,Hollywood,34.105453,-118.328018,2024-03-03
2025-00987,Noise,Hollywood,34.105453,-118.328018,2024-03-14
2025-00977,Air Pollution,Hollywood,34.105453,-118.328018,2024-04-02
2025-00985,Air Pollution,Hollywood,34.105453,-118.328018,2024-04-06
2025-00992,Illegal Dumping,Hollywood,34.105453,-118.328018,2024-04-26
2025-00979,Air Pollution,Hollywood,34.105453,-118.328018,2024-05-03
2025-00991,Air Pollution,Hollywood,34.105453,-118.328018,2024-05-04
2025-00978,Illegal Dumping,Hollywood,34.105453,-118.328018,2024-07-02
2025-00975,Illegal Dumping,Hollywood,34.105453,-118.328018,2024-07-21
2025-00976,Noise,Hollywood,34.105453,-118.328018,2024-08-20
2025-00988,Water Waste,Hollywood,34.105453,-118.328018,2024-08-25
2025-00969,Noise,Hollywood,34.105453,-118.328018,2024-09-23
2025-00971,Air Pollution,Hollywood,34.105453,-118.328018,2024-09-29
2025-00986,Noise,Hollywood,34.105453,-118.328018,2024-10-10
2025-00981,Water Waste,Hollywood,34.105453,-118.328018,2024-10-19
2025-00972,Water Waste,Hollywood,34.105453,-118.328018,2024-11-13
2025-00989,Air Pollution,Hollywood,34.105453,-118.328018,2024-11-20
2025-00974,Air Pollution,Hollywood,34.105453,-118.328018,2024-11-21
2025-00980,Air Pollution,Hollywood,34.105453,-118.328018,2024-11-30
2025-00982,Illegal Dumping,Hollywood,34.105453,-118.328018,2024-12-04
2025-00990,Illegal Dumping,Hollywood,34.105453,-118.328018,2024-12-24
2025-00924,Illegal Dumping,Hollywood Hills,34.152123,-118.317833,2024-01-21
2025-00927,Illegal Dumping,Hollywood Hills,34.152123,-118.317833,2024-02-07
2025-00936,Noise,Hollywood Hills,34.152123,-118.317833,2024-02-23
2025-00920,Air Pollution,Hollywood Hills,34.152123,-118.317833,2024-03-23
2025-00932,Illegal Dumping,Hollywood Hills,34.152123,-118.317833,2024-04-02
2025-00922,Noise,Hollywood Hills,34.152123,-118.317833,2024-04-05
2025-00919,Air Pollution,Hollywood Hills,34.152123,-118.317833,2024-04-06
2025-00937,Noise,Hollywood Hills,34.152123,-118.317833,2024-04-22
2025-00930,Noise,Hollywood Hills,34.152123,-118.317833,2024-05-14
2025-00918,Water Waste,Hollywood Hills,34.152123,-118.317833,2024-06-04
2025-00935,Noise,Hollywood Hills,34.152123,-118.317833,2024-06-14
2025-00917,Noise,Hollywood Hills,34.152123,-118.317833,2024-07-27
2025-00921,Air Pollution,Hollywood Hills,34.152123,-118.317833,2024-08-24
2025-00929,Noise,Hollywood Hills,34.152123,-118.317833,2024-09-18
2025-00925,Water Waste,Hollywood Hills,34.152123,-118.317833,2024-10-04
2025-00916,Air Pollution,Hollywood Hills,34.152123,-118.317833,2024-10-06
2025-00934,Illegal Dumping,Hollywood Hills,34.152123,-118.317833,2024-10-06
2025-00915,Noise,Hollywood Hills,34.152123,-118.317833,2024-10-26
2025-00931,Noise,Hollywood Hills,34.152123,-118.317833,2024-11-14
2025-00928,Noise,Hollywood Hills,34.152123,-118.317833,2024-11-28
2025-00923,Air Pollution,Hollywood Hills,34.152123,-118.317833,2024-12-06
2025-00926,Noise,Hollywood Hills,34.152123,-118.317833,2024-12-10
2025-00938,Illegal Dumping,Hollywood Hills,34.152123,-118.317833,2024-12-14
2025-00933,Noise,Hollywood Hills,34.152123,-118.317833,2024-12-25
2025-00962,Water Waste,Hollywood Hills West,34.129223,-118.369559,2024-01-05
2025-00949,Water Waste,Hollywood Hills West,34.129223,-118.369559,2024-01-16
2025-00941,Water Waste,Hollywood Hills West,34.129223,-118.369559,2024-01-29
2025-00958,Water Waste,Hollywood Hills West,34.129223,-118.369559,2024-02-03
2025-00945,Air Pollution,Hollywood Hills West,34.129223,-118.369559,2024-02-09
2025-00939,Air Pollution,Hollywood Hills West,34.129223,-118.369559,2024-02-10
2025-00959,Noise,Hollywood Hills West,34.129223,-118.369559,2024-02-12
2025-00965,Air Pollution,Hollywood Hills West,34.129223,-118.369559,2024-02-23
2025-00961,Air Pollution,Hollywood Hills West,34.129223,-118.369559,2024-03-06
2025-00946,Water Waste,Hollywood Hills West,34.129223,-118.369559,2024-03-19
2025-00953,Air Pollution,Hollywood Hills West,34.129223,-118.369559,2024-03-25
2025-00967,Air Pollution,Hollywood Hills West,34.129223,-118.369559,2024-03-28
2025-00963,Air Pollution,Hollywood Hills West,34.129223,-118.369559,2024-04-03
2025-00966,Air Pollution,Hollywood Hills West,34.129223,-118.369559,2024-04-06
2025-00968,Air Pollution,Hollywood Hills West,34.129223,-118.369559,2024-04-09
2025-00948,Air Pollution,Hollywood Hills West,34.129223,-118.369559,2024-05-02
2025-00952,Air Pollution,Hollywood Hills West,34.129223,-118.369559,2024-05-15
2025-00960,Water Waste,Hollywood Hills West,34.129223,-118.369559,2024-05-31
2025-00942,Air Pollution,Hollywood Hills West,34.129223,-118.369559,2024-06-02
2025-00955,Illegal Dumping,Hollywood Hills West,34.129223,-118.369559,2024-06-06
2025-00951,Noise,Hollywood Hills West,34.129223,-118.369559,2024-06-29
2025-00943,Illegal Dumping,Hollywood Hills West,34.129223,-118.369559,2024-07-13
2025-00964,Air Pollution,Hollywood Hills West,34.129223,-118.369559,2024-07-14
2025-00947,Illegal Dumping,Hollywood Hills West,34.129223,-118.369559,2024-08-18
2025-00940,Illegal Dumping,Hollywood Hills West,34.129223,-118.369559,2024-08-31
2025-00956,Water Waste,Hollywood Hills West,34.129223,-118.369559,2024-10-04
2025-00954,Illegal Dumping,Hollywood Hills West,34.129223,-118.369559,2024-10-29
2025-00944,Illegal Dumping,Hollywood Hills West,34.129223,-118.369559,2024-12-02
2025-00950,Air Pollution,Hollywood Hills West,34.129223,-118.369559,2024-12-23
2025-00957,Water Waste,Hollywood Hills West,34.129223,-118.369559,2024-12-28
2025-00994,Air Pollution,Hyde Park,33.989104,-118.317611,2024-02-06
2025-01023,Water Waste,Hyde Park,33.989104,-118.317611,2024-02-08
2025-00997,Water Waste,Hyde Park,33.989104,-118.317611,2024-03-03
2025-01024,Water Waste,Hyde Park,33.989104,-118.317611,2024-04-11
2025-01001,Air Pollution,Hyde Park,33.989104,-118.317611,2024-04-19
2025-01027,Illegal Dumping,Hyde Park,33.989104,-118.317611,2024-04-27
2025-01016,Water Waste,Hyde Park,33.989104,-118.317611,2024-04-28
2025-01005,Illegal Dumping,Hyde Park,33.989104,-118.317611,2024-04-29
2025-01019,Illegal Dumping,Hyde Park,33.989104,-118.317611,2024-05-02
2025-01010,Water Waste,Hyde Park,33.989104,-118.317611,2024-05-05
2025-01026,Air Pollution,Hyde Park,33.989104,-118.317611,2024-05-12
2025-00993,Noise,Hyde Park,33.989104,-118.317611,2024-05-18
2025-00998,Noise,Hyde Park,33.989104,-118.317611,2024-06-06
2025-01020,Water Waste,Hyde Park,33.989104,-118.317611,2024-06-14
2025-01015,Water Waste,Hyde Park,33.989104,-118.317611,2024-06-20
2025-01018,Water Waste,Hyde Park,33.989104,-118.317611,2024-06-29
2025-01013,Water Waste,Hyde Park,33.989104,-118.317611,2024-07-08
2025-01028,Water Waste,Hyde Park,33.989104,-118.317611,2024-07-15
2025-01006,Noise,Hyde Park,33.989104,-118.317611,2024-08-01
2025-01025,Illegal Dumping,Hyde Park,33.989104,-118.317611,2024-08-01
2025-01021,Noise,Hyde Park,33.989104,-118.317611,2024-08-05
2025-01002,Air Pollution,Hyde Park,33.989104,-118.317611,2024-08-14
2025-00999,Noise,Hyde Park,33.989104,-118.317611,2024-08-19
2025-00995,Air Pollution,Hyde Park,33.989104,-118.317611,2024-09-01
2025-01003,Air Pollution,Hyde Park,33.989104,-118.317611,2024-09-08
2025-01017,Water Waste,Hyde Park,33.989104,-118.317611,2024-09-11
2025-01012,Air Pollution,Hyde Park,33.989104,-118.317611,2024-09-26
2025-01022,Water Waste,Hyde Park,33.989104,-118.317611,2024-10-29
2025-01000,Air Pollution,Hyde Park,33.989104,-118.317611,2024-11-11
2025-01009,Noise,Hyde Park,33.989104,-118.317611,2024-11-13
2025-01004,Noise,Hyde Park,33.989104,-118.317611,2024-11-19
2025-01008,Water Waste,Hyde Park,33.989104,-118.317611,2024-11-22
2025-01011,Illegal Dumping,Hyde Park,33.989104,-118.317611,2024-11-25
2025-01014,Noise,Hyde Park,33.989104,-118.317611,2024-11-26
2025-01029,Air Pollution,Hyde Park,33.989104,-118.317611,2024-11-26
2025-00996,Air Pollution,Hyde Park,33.989104,-118.317611,2024-11-27
2025-01007,Water Waste,Hyde Park,33.989104,-118.317611,2024-12-04
2025-01031,Illegal Dumping,Jefferson Park,34.037207,-118.313349,2024-01-22
2025-01030,Illegal Dumping,Jefferson Park,34.037207,-118.313349,2024-12-06
2025-01035,Noise,Koreatown,34.061819,-118.287851,2024-01-04
2025-01049,Air Pollution,Koreatown,34.061819,-118.287851,2024-01-25
2025-01033,Illegal Dumping,Koreatown,34.061819,-118.287851,2024-04-04
2025-01047,Illegal Dumping,Koreatown,34.061819,-118.287851,2024-04-22
2025-01036,Illegal Dumping,Koreatown,34.061819,-118.287851,2024-05-09
2025-01037,Air Pollution,Koreatown,34.061819,-118.287851,2024-05-11
2025-01050,Water Waste,Koreatown,34.061819,-118.287851,2024-06-13
2025-01039,Water Waste,Koreatown,34.061819,-118.287851,2024-06-26
2025-01044,Illegal Dumping,Koreatown,34.061819,-118.287851,2024-08-17
2025-01032,Noise,Koreatown,34.061819,-118.287851,2024-08-29
2025-01045,Air Pollution,Koreatown,34.061819,-118.287851,2024-09-25
2025-01040,Illegal Dumping,Koreatown,34.061819,-118.287851,2024-10-05
2025-01043,Illegal Dumping,Koreatown,34.061819,-118.287851,2024-10-06
2025-01034,Illegal Dumping,Koreatown,34.061819,-118.287851,2024-10-19
2025-01038,Illegal Dumping,Koreatown,34.061819,-118.287851,2024-11-06
2025-01048,Noise,Koreatown,34.061819,-118.287851,2024-11-07
2025-01041,Noise,Koreatown,34.061819,-118.287851,2024-11-24
2025-01046,Air Pollution,Koreatown,34.061819,-118.287851,2024-11-26
2025-01042,Air Pollution,Koreatown,34.061819,-118.287851,2024-12-15
2025-02342,Noise,Lake Balboa,34.221138,-118.501159,2024-01-11
2025-02356,Air Pollution,Lake Balboa,34.221138,-118.501159,2024-02-02
2025-02359,Water Waste,Lake Balboa,34.221138,-118.501159,2024-02-03
2025-02351,Air Pollution,Lake Balboa,34.221138,-118.501159,2024-02-06
2025-02360,Illegal Dumping,Lake Balboa,34.221138,-118.501159,2024-02-10
2025-02363,Noise,Lake Balboa,34.221138,-118.501159,2024-02-12
2025-02338,Illegal Dumping,Lake Balboa,34.221138,-118.501159,2024-02-14
2025-02357,Illegal Dumping,Lake Balboa,34.221138,-118.501159,2024-02-15
2025-02332,Illegal Dumping,Lake Balboa,34.221138,-118.501159,2024-04-13
2025-02355,Noise,Lake Balboa,34.221138,-118.501159,2024-04-25
2025-02353,Water Waste,Lake Balboa,34.221138,-118.501159,2024-06-13
2025-02348,Illegal Dumping,Lake Balboa,34.221138,-118.501159,2024-07-02
2025-02349,Water Waste,Lake Balboa,34.221138,-118.501159,2024-07-08
2025-02341,Noise,Lake Balboa,34.221138,-118.501159,2024-07-31
2025-02339,Air Pollution,Lake Balboa,34.221138,-118.501159,2024-08-14
2025-02337,Noise,Lake Balboa,34.221138,-118.501159,2024-08-15
2025-02354,Air Pollution,Lake Balboa,34.221138,-118.501159,2024-09-18
2025-02344,Air Pollution,Lake Balboa,34.221138,-118.501159,2024-10-03
2025-02364,Water Waste,Lake Balboa,34.221138,-118.501159,2024-10-13
2025-02343,Water Waste,Lake Balboa,34.221138,-118.501159,2024-10-16
2025-02350,Illegal Dumping,Lake Balboa,34.221138,-118.501159,2024-10-24
2025-02361,Illegal Dumping,Lake Balboa,34.221138,-118.501159,2024-10-28
2025-02336,Air Pollution,Lake Balboa,34.221138,-118.501159,2024-11-01
2025-02347,Water Waste,Lake Balboa,34.221138,-118.501159,2024-11-04
2025-02358,Noise,Lake Balboa,34.221138,-118.501159,2024-11-10
2025-02334,Illegal Dumping,Lake Balboa,34.221138,-118.501159,2024-11-12
2025-02352,Water Waste,Lake Balboa,34.221138,-118.501159,2024-12-01
2025-02362,Noise,Lake Balboa,34.221138,-118.501159,2024-12-07
2025-02340,Air Pollution,Lake Balboa,34.221138,-118.501159,2024-12-13
2025-02345,Illegal Dumping,Lake Balboa,34.221138,-118.501159,2024-12-15
2025-02335,Noise,Lake Balboa,34.221138,-118.501159,2024-12-17
2025-02333,Air Pollution,Lake Balboa,34.221138,-118.501159,2024-12-22
2025-02346,Water Waste,Lake Balboa,34.221138,-118.501159,2025-01-01
2025-01087,Water Waste,Lake View Terrace,34.298238,-118.387406,2024-01-11
2025-01058,Water Waste,Lake View Terrace,34.298238,-118.387406,2024-01-13
2025-01068,Air Pollution,Lake View Terrace,34.298238,-118.387406,2024-01-24
2025-01082,Noise,Lake View Terrace,34.298238,-118.387406,2024-01-28
2025-01089,Air Pollution,Lake View Terrace,34.298238,-118.387406,2024-02-12
2025-01054,Noise,Lake View Terrace,34.298238,-118.387406,2024-02-24
2025-01062,Noise,Lake View Terrace,34.298238,-118.387406,2024-03-08
2025-01083,Noise,Lake View Terrace,34.298238,-118.387406,2024-04-07
2025-01070,Noise,Lake View Terrace,34.298238,-118.387406,2024-04-16
2025-01063,Noise,Lake View Terrace,34.298238,-118.387406,2024-04-24
2025-01076,Air Pollution,Lake View Terrace,34.298238,-118.387406,2024-04-29
2025-01080,Illegal Dumping,Lake View Terrace,34.298238,-118.387406,2024-05-04
2025-01064,Air Pollution,Lake View Terrace,34.298238,-118.387406,2024-05-11
2025-01079,Air Pollution,Lake View Terrace,34.298238,-118.387406,2024-05-17
2025-01051,Noise,Lake View Terrace,34.298238,-118.387406,2024-05-23
2025-01057,Water Waste,Lake View Terrace,34.298238,-118.387406,2024-05-30
2025-01086,Illegal Dumping,Lake View Terrace,34.298238,-118.387406,2024-05-31
